211436	1379
148036	1156
110236	739
112036	-4447
174236	999
53236	4781
42436	-965
177836	-1605
245436	-1189
40836	-833
93436	-1357
117836	2088
295636	1621
197636	-166
25236	2235
94236	-2887
193236	-134
20636	1312
268036	196
268436	-792
215836	2160
294636	-1395
264036	787
296636	339
286836	1159
38636	1638
270236	-1593
270436	224
197436	1416
36436	-993
58236	-1219
47836	-251
261236	58
22636	830
155036	677
144236	817
91236	-735
292036	-105
274236	-343
232436	-1714
129836	-968
274636	722
177036	-2097
254836	-1355
218236	-811
167636	-923
276036	339
182036	-18949
836	-571
186836	-741
266236	-687
248236	-991
103836	12738
237236	-50
192636	-50
120036	118
298436	2747
126436	-127
276436	-676
106236	664
157236	-865
281036	173
100036	-2137
174636	-2014
282036	-337
26036	-4601
230636	-958
282436	-1324
38036	1546
282836	737
195436	895
60236	-2903
198236	845
189836	-1504
277236	-654
296436	1118
95436	-21721
284436	3618
284636	-185
27436	157
285636	775
59836	-684
84636	-2160
147436	-806
286636	-811
124236	-614
90436	-73
290236	-2607
123836	2703
181236	-97
28836	-995
292436	-8
289836	-1615
179836	1695
140636	997
256236	2248
169036	802
112836	-3999
36236	-1381
261636	-1341
125636	-17
181836	-4915
88636	-414
292836	-1633
91636	-2523
295036	515
68636	1138
182636	2608
296236	285
285836	-944
297636	1621
159636	2817
72036	-388
142836	-2488
131436	855
147236	-6437
33436	757
37236	-5516
164436	-1190
246036	-418
199436	-2465
195236	-2346
211236	1247
53836	2638
113236	1075
138836	-2497
61236	-2988
139236	364
99636	1145
173236	740
96036	160
110036	-1374
170636	-4625
173436	712
272636	-1541
94636	-37
93036	-350
101436	2337
293236	644
102636	-14097
125436	-3708
104636	-1338
96236	-984
269836	-1877
107636	-934
157036	-1521
173036	-1670
270636	-1213
235436	1744
147836	-923
165036	586
102436	-8365
139636	-7223
111236	-779
228636	-594
53436	-309
234636	654
104036	-633
299436	-2909
253436	-1533
117236	663
172036	138
164236	-481
228236	1513
122636	-710
188236	-721
126236	-1870
175436	-273
290636	-2756
185436	-1106
138636	39
188436	619
168436	-1856
50836	2002
54836	1320
275636	26
155836	698
146036	3750
135036	-2811
276236	-1612
186036	361
183836	2676
149836	-3868
62636	-1780
133636	399
167436	-1590
248836	673
75436	-258
171836	714
201436	3988
37	5
181437	3783
141037	-22
214637	1500
60637	14503
183837	-278
278437	-1048
10037	19856
34237	-323
294837	535
247437	278
200237	913
158637	-8424
199237	-1467
111437	-1822
141437	3640
149637	2518
87837	3006
262237	-1146
199837	-1543
212237	815
39237	29480
57637	6580
81037	-1795
94237	1150
101637	19967
104837	-1510
105237	8619
107037	-1697
108037	6693
132037	-2160
134437	-2447
151037	14469
152637	-6938
162837	-243
199437	506
207437	-1272
260237	-4209
147837	2419
256037	2408
256837	5995
258437	-1890
259237	1636
260637	-1264
264637	-2218
266237	-3846
270237	-383
270637	2606
299237	-734
299837	-1935
437	-1933
1437	-3757
9037	4569
10237	1634
16037	2629
27637	-395
29237	-2074
10637	-1096
123837	2176
125237	771
125837	1498
130237	-2087
837	-4055
162237	-3552
260437	-1924
101437	-17065
201237	-317
234437	-760
137837	482
150437	-14848
15437	15513
126237	-2008
26437	97
128237	2450
131037	67
162437	-2436
113037	-619
244437	-916
200037	-3548
107237	-6537
280837	-1018
143637	-520
40837	689
156037	-516
151237	-616
148437	-2895
143037	2287
43237	732
192637	-3389
251437	903
17037	346
120637	-3280
239037	81
43837	4347
72637	-1557
40037	-101
40437	3533
70637	8490
207037	-1466
215237	763
117037	3082
262037	8450
290637	313
180237	-474
66637	2066
67237	7782
59037	688
3237	2983
169437	55
283637	81
191437	-348
185037	-1119
140437	-3136
237	-1670
9637	-1638
212837	1156
42637	171
71637	-251
219437	524
84637	2771
200437	1579
293837	1721
64037	-1105
74637	-152
16837	-1280
69637	-2779
134837	2931
30637	-609
64437	40
190237	3976
161037	7301
98437	-196
177837	2900
204037	1861
63237	-883
116637	-412
117637	-445
119437	1038
18437	-2850
276837	1734
24237	-2949
228837	2390
272237	-456
87437	-474
17437	2354
55837	2931
130437	760
49637	-313
127637	3807
169037	1253
242837	-3039
210437	1114
44637	-375
59237	-1219
200837	69
67437	-40
104237	-128
68237	27
117837	-120
147637	4097
226637	904
194637	576
184237	1802
240037	847
87037	758
165637	3531
272437	-5206
218437	6
233037	98
263837	-143
220437	-4029
52637	-204
179037	462
11037	-1046
122837	1704
12637	1728
30437	1407
176837	-980
16437	-261
140037	7979
176437	-640
234837	-367
217237	-129
296437	2054
13637	2261
57837	2601
65437	617
25837	-601
280037	-128
14237	3861
75037	-470
187437	-1147
59637	-1135
197437	-1356
279637	-981
281437	-1127
35037	1528
169237	-13
106037	4302
201637	-1420
259037	-480
23037	-3574
145437	-1099
211637	-221
7437	-1271
152237	170
119237	81
46037	-1347
122037	-6381
209037	-2961
121237	-1749
22237	31
45437	-27
297237	2666
153437	11226
240837	1304
121037	235
126037	2208
201837	1111
255037	-2156
41837	6047
284437	-124
250637	-343
31037	-1533
18237	-709
202037	-233
63037	2770
1037	-826
41437	1584
292237	17
180437	4042
203437	2409
146437	845
142837	-1986
223837	-579
98637	181
176237	-1433
90237	-1477
248637	1389
8037	1500
248437	1236
222237	-728
22037	5529
274837	-504
137637	-898
142637	-1503
103437	681
77037	54
202237	911
181637	-5004
171037	879
13837	-2113
131437	628
133437	2117
154437	-2734
202437	339
49437	413
23837	1176
189437	737
2037	-344
1637	-4528
287237	-7871
158037	-1591
36037	1457
254237	-767
256437	-1076
48037	179
69837	0
58037	1943
222437	536
89237	3098
120837	-120
44437	-2325
159237	4483
206837	99
80037	702
155837	-1103
250037	1301
236037	-917
202837	1491
237037	-3060
114037	1839
80637	1545
22837	-1368
55637	2172
224437	797
147237	-6151
203037	958
230437	-521
33037	-8508
239437	-24624
249437	-1368
203237	-2958
1237	-13629
30037	65
257237	-657
237637	5101
7637	-1900
175037	-562
149437	-10803
32437	-178
279037	-127
127237	3754
50837	-215
5637	-21397
52437	-958
138237	-79
175837	979
214237	2460
263637	13460
268637	-3262
45037	-829
43437	-4905
203637	-312
195037	1196
269637	-4802
235637	-476
208637	877
235037	-93
249837	-2776
43637	1690
185837	1241
266037	-3426
39637	-965
30837	5890
258637	3037
252437	-234
42037	-555
203837	-339
215037	3516
156237	-790
28037	491
144837	-618
293037	346
223237	2856
54437	-479
209437	-60
226037	-456
90637	1885
176037	188
48437	-1005
190037	760
265037	1340
98837	1542
105437	-2505
29837	-1035
139037	3287
167237	2298
244837	-2167
192837	-1986
60037	1389
85637	1350
186237	-193
40637	903
204237	612
138037	-3945
188237	16
263237	-2601
113837	2270
295637	2657
287437	1210
289037	5328
18837	-160
247837	21042
224637	-2262
9437	4152
291437	-678
6237	-7247
240637	73
149837	-5099
85437	-39
239237	3412
204637	11251
297637	-4163
32237	-104
215637	-537
65637	-3031
267037	-3231
91837	-1193
246837	-1461
67837	-3674
57237	33
73837	-368
120437	-107
124437	1486
2637	-194
202637	8048
276437	3764
238637	-69
8837	-922
179637	-2880
35637	-977
27837	-2049
227237	-1019
261837	-1269
3437	5239
15637	-4120
108637	-13462
175637	-519
5237	-2441
294237	-3473
121837	479
72837	1480
199037	507
187237	8468
198437	2086
165837	-896
175237	4072
118437	959
39037	6958
56037	-958
112437	2207
88237	-4613
205237	-7616
1837	2107
69237	1457
227437	9008
64637	1010
53437	-547
205437	-272
254837	56
194437	-1761
81837	-130
154037	2977
207637	612
232237	-794
294637	938
83037	-1666
76237	-1170
76437	-125
215437	-1
229237	3224
289837	1822
46437	1185
281237	3102
205637	343
187837	-1992
54637	637
73437	-4128
116837	-4009
135037	5194
232037	27
129237	1239
170037	-1525
276237	672
289437	-85
205837	-5646
128437	-1635
55437	1256
206037	-2295
73037	-1609
197837	535
189637	-2262
78037	74
242037	2529
220837	1605
17637	2589
182237	3030
177037	-2615
152437	-2202
267237	-1640
206437	-3599
268037	-1252
38837	-1278
217637	448
2237	3728
157637	1099
212637	-79
74837	1500
19037	-243
250837	1540
206637	-447
231637	962
161437	207
194837	-1040
81237	1276
33837	-2381
33237	-803
90037	-572
183437	-1222
32037	1065
80437	273
3037	-13423
124837	-478
190437	-296
39437	600
16237	-713
21837	-2920
275437	-404
220237	451
70037	-760
2437	30189
169837	774
61237	3295
144037	-2359
207237	2148
182637	-13188
189237	-639
252237	121
193637	-1791
231837	485
36437	-1830
22637	487
275837	1532
89037	952
157237	515
139637	-932
16637	976
110037	-960
6037	-1087
201037	1860
41237	-4015
281637	2925
127437	-1042
100037	-1076
81637	948
84037	-556
125637	539
28837	-3434
277437	-2166
213237	1247
234637	165
293437	-757
102237	-5447
43037	-1488
85037	237
284837	2864
143237	4425
153637	-554
62237	-4183
52037	482
247637	-3750
208037	-3931
20437	-546
230637	243
50637	554
139837	-1318
295437	-770
35437	-1999
73237	11450
64837	-220
83637	-1073
29437	-2011
172437	180
170437	-713
208237	74
5037	-2301
290837	-1408
86837	-1653
208437	-657
155037	-1249
2837	-2470
243037	-1531
165237	-2858
192037	-1297
12437	1725
271437	499
249237	-1947
7037	1325
132437	257
296237	-273
233237	272
167837	1721
188837	-1171
59437	-1140
11837	-794
79237	1468
88837	-1003
265837	-1027
192237	-29
126837	-531
66037	-652
100837	-2969
77837	-1231
119637	-516
291837	-71
209237	1491
126437	-10133
116237	-259
284637	-2159
253637	1377
286837	-1188
178037	-2807
94837	1173
152037	-699
209637	-2973
65037	1031
150837	-758
133837	2156
274237	-1805
209837	-3376
12237	-3568
210037	-903
13237	2480
4837	44
132637	66
132837	3452
65237	-1179
210237	-1835
46837	731
44837	-1281
172237	304
37037	2531
181237	-486
259437	-1222
191637	9457
20837	-1508
31437	4747
248237	-2661
261037	-1561
102837	620
76637	-1835
204437	-748
210837	-119
273637	854
155637	-3896
195237	-754
199637	-2419
60837	-5168
4037	-1542
246437	-662
156437	-2687
185637	40
46237	1215
235437	1622
245037	-353
38637	-897
204837	-1701
238437	264
183637	2664
97237	3807
251637	120
14037	-2953
45637	2883
93437	-2992
212037	-3035
42237	547
194037	-3052
3637	-431
78837	-2206
64237	-1519
279837	-430
28237	1612
128837	-4
292637	50
110637	4842
213037	172
281037	709
150037	8621
3837	-830
56837	246
132237	-473
4237	-2267
34437	-1495
232837	923
240237	37
188437	479
196837	-64
125437	-251
23637	-4514
213637	-1350
275637	3085
81437	162
216837	-1395
101037	766
213837	-476
208837	-1646
4437	1478
178637	-1631
214037	-346
79037	-3259
168237	-57
260837	3412
174637	-1128
178437	3131
266837	-8208
178237	-86
214437	-270
75437	-1170
287637	-438
237837	186
243237	3587
92837	-439
172837	-134
28637	-730
109437	2069
31237	-1405
278037	733
56637	7451
214837	-706
48237	775
5837	2108
236237	-438
82437	-13
184837	-655
103237	873
217837	1025
21637	797
92237	-30075
269037	-3263
174237	-537
52837	300
239837	-626
251037	-1519
116037	-1004
163637	4433
295837	-963
227837	-3127
74037	-1575
293237	664
68837	628
207837	625
228437	-64
130837	-1296
221437	-1483
97637	9116
36837	-1552
83237	-6680
19837	-531
53037	1314
45837	-593
67637	-113
215837	-1231
4637	-1818
282037	-1222
154637	1048
146037	-246
50037	-4189
161237	-998
245437	-3036
299637	-2893
127037	418
129637	5692
216037	-1033
186637	-632
37837	5895
282437	-4
257637	-528
51637	909
216237	-287
161837	5886
223037	-685
79837	-2006
78437	-2262
195837	763
163237	-1599
177437	271
216437	1229
85237	386
140837	137
232437	-618
196237	1177
217037	913
139437	-1730
84237	-1404
86237	-50
42837	-422
191837	-511
178837	-1173
38237	-2295
193437	-1156
217437	-1632
94637	-2921
133637	421
179437	-207
288837	-690
166437	-242
51837	-2441
252837	-537
21437	1145
84837	-66
143837	3508
112837	-4261
146637	72
233437	-1510
109837	-4914
6637	8119
134037	8379
245837	-3063
185237	-1238
126637	-794
25237	-34
241037	724
218037	190
277237	-1085
5437	-60
171237	-1356
138437	-3585
163037	-1387
27437	-3615
113437	26354
270837	304
90437	-1170
20037	-2550
297837	1469
218637	76
228037	-1168
261637	910
284237	960
49237	41
144237	-1163
144437	-1109
218837	-2115
110437	-1054
105637	602
219037	466
276037	-665
159837	1036
58437	370
219237	-123
273237	512
157437	-410
100637	-2038
160637	375
23437	1537
285437	556
99837	-3635
45237	603
55237	-2033
66437	2979
184037	2696
173837	-993
233637	-482
180037	-1731
229037	-200
117237	-1398
135237	-2775
104037	-9623
133037	-1663
212437	-229
151837	-1251
168837	-2005
123637	-1930
211837	2793
200637	-4242
182437	8114
272837	-614
51037	-1008
63637	-138
166637	3248
181837	-619
102637	-11682
46637	1161
9837	839
57037	-222
220637	2167
82837	-2389
280237	45
54037	2076
271237	-710
79437	-1823
50237	-511
270437	-738
221237	894
27237	-375
243837	-478
120037	2062
10837	-1617
6437	-985
139237	3528
263037	-448
221837	-1538
71437	-741
246037	1624
238037	2583
35237	-534
280637	3220
91437	-1490
149037	-2434
102037	17936
177237	-495
31637	-3862
147037	-437
25637	-4408
89437	-52
268237	-3671
186437	1407
258037	-1164
183237	329
292837	749
296837	331
75237	1296
256237	-126
30237	1234
290237	769
25437	-398
285837	916
19437	1730
256637	-252
76837	-137
6837	-1523
253037	-1233
286037	1485
282637	1362
219637	1315
274437	-1486
17237	-2415
54237	-795
47237	-4756
223437	-2044
97037	-1610
252637	1491
53637	-706
231437	-1622
224037	158
254437	982
179837	1049
224237	-883
128637	6180
197037	-1565
84437	394
254037	186
137237	4200
288237	-1494
55037	2110
141237	-39771
262637	-725
128037	-5124
224837	1092
28437	-413
286237	-985
255637	-4936
51237	-3799
272037	1525
142037	-1198
263437	4488
257037	-838
225237	58
63837	-240
11637	1571
15837	-3646
182037	-20440
225437	-2426
138837	-3310
24837	-1752
269237	-1800
266637	-2010
225637	-1923
184437	-2522
291237	-588
180637	-697
168637	-1949
226237	-1427
143437	-2352
159037	912
129037	2505
226437	-289
248037	-176
7837	-2160
66837	14387
173237	-1436
39837	-84
277637	1487
279237	-1245
49837	-123
283037	1140
298437	3238
148037	1882
137437	2079
56437	-1079
158837	1148
226837	1105
230837	13430
88037	496
262437	-965
70437	116
18037	-505
118237	823
227637	-41
93837	121
73637	363
181037	-3517
40237	1101
249037	-2052
244037	609
295037	-634
8237	-1069
164837	7918
170637	476
253837	3125
50437	-1040
136837	-1004
298837	-1204
129437	-65
38437	-284
267637	-297
255837	1008
266437	581
8437	-273
171637	-901
222637	-3609
12037	-2663
82637	-967
158237	-520
229837	1328
148637	4854
230037	-122
232637	1011
230237	-901
8637	1198
33637	-5412
68037	155
10437	450
71037	470
33437	234
99037	-1152
296637	-1016
37637	-3817
147437	-1515
113237	-1078
198637	1588
34637	-3877
231037	-6151
32837	16904
168437	-253
264237	-287
231237	-1412
271837	-1319
229637	277
74237	-647
62437	-728
277037	596
134637	-382
189037	-1684
23237	-1534
184637	-158
242437	-567
48637	-969
108237	-1226
637	-2994
105037	-828
131837	145
26637	1727
22437	3655
282237	1621
283837	2514
278637	-1353
210637	1409
236837	2282
69437	-2100
242637	-501
233837	-812
281837	-1727
24637	-1543
144637	2131
189837	107
49037	699
211237	-40
14437	-1881
234037	1093
35837	8446
37437	-469
174437	-1718
273037	-737
234237	-1197
36237	-2536
109637	6319
173437	2712
95637	5944
258837	16309
14637	148
44237	-3171
99637	-2434
101837	-1110
111237	-2300
72437	1577
265237	613
267437	-3090
29637	4808
31837	1077
103037	-1124
123437	313
129837	794
87237	46
168037	-8053
205037	8950
24437	-1669
269437	-1099
54837	-574
56237	1780
58837	-2272
273837	3948
274037	-1187
86437	-5099
97837	10584
164037	2338
216637	-553
7237	327
133237	-898
145837	-2212
185437	-498
82037	-85
115237	-387
19637	6354
13437	283
106837	5225
99437	19847
104437	2769
166037	-1389
261237	4622
95237	-10264
124637	-2728
158437	-2444
146837	4371
96037	207
72037	1146
106237	2269
114237	1011
105837	-26207
293637	-1443
172037	636
103637	15143
77437	898
109037	3672
163437	1908
116437	560
236637	-5808
34837	-455
90837	1302
152837	-26
275037	21
264837	-2312
115037	-158
223637	-322
97437	927
61037	-2367
264437	-1528
59837	309
290037	-5473
47837	606
88437	-2848
68437	-285
167637	-886
183037	433
142437	-255
198037	1436
95037	-2711
87637	-954
177637	-1553
238837	-1265
44037	816
122637	-163
260037	-1408
257837	7916
11237	290
249637	484
287837	-1207
253237	-668
239637	942
11437	-3024
106637	56
240437	-1002
269837	-1294
91637	-1187
83437	-1260
88637	367
66237	-1672
38037	-1445
191237	1467
241237	671
108837	699
241437	-746
70237	-2609
37237	-1880
259837	953
262837	-1248
270037	-1029
140237	-91
259637	-2314
155237	-786
221037	78
194237	1130
242237	-227
285237	-308
236437	-8177
42437	-419
193837	-300
85837	-906
174837	-1784
218237	208
92437	-1043
27037	-544
222037	1192
243437	553
241637	1584
243637	-408
145637	498
166237	-1273
250237	294
244637	-585
82237	-136
12837	-146
26237	-556
245237	-585
13037	1190
70837	-1681
245637	-52
157837	283
47037	-1463
164637	-629
291037	-1440
286437	-119
118837	1523
164237	2349
299037	-12
246237	2056
246637	1193
34037	463
180837	412
165037	-431
176637	-2539
247037	-1888
247237	-1995
122237	-1200
160237	69
121437	-5978
41637	-1616
107637	-779
125037	-2073
106437	3
282837	7784
96437	-5523
98237	-1765
297037	-2057
187037	-1660
68637	-1553
94037	217
75637	-245
251837	1515
211037	389
255437	-1036
102437	2522
172637	-1117
61437	2647
48837	-3706
250437	-112
229437	-1197
79637	521
251237	341
14837	3538
21237	-2435
278837	-3333
289637	-233
15037	-1191
60237	1127
150637	3000
284037	1913
137037	-1053
167037	673
9237	-3720
15237	679
18637	-1561
156837	-228
51437	166
25037	-2404
62637	861
123037	-602
198237	877
192437	-3279
197237	-593
254637	-139
273437	-1259
255237	-11785
299437	5987
75837	720
182837	-1279
76037	-1869
290437	-416
114437	-2198
67037	-1719
131237	17
193037	659
47437	-550
101237	1772
235237	339
221637	-1639
61837	-1865
164437	-1999
130037	-1785
151437	-589
258237	-124
206237	-7441
276637	99
285037	3317
135437	-1364
103837	18449
113637	-1264
109237	3916
86037	-809
117437	3349
154237	3022
119037	-758
136437	-7236
17837	-1919
100237	1883
93237	-1424
228237	-1551
114837	-1171
112637	-1455
174037	429
261437	-660
53837	-99
150237	4164
149237	-6320
277837	-1924
92637	1490
118637	-6187
272637	-993
145237	-413
19237	-897
74437	2268
115837	-2466
89837	1810
58237	2999
264037	-654
32637	-487
166837	163
110237	-1515
112037	-3563
53237	-2296
265437	-1057
148237	-467
20237	1410
121637	-390
89637	868
193237	-644
156637	119
153237	-1218
20637	1612
297437	-413
170237	-3579
267837	-827
21037	-1196
268437	-1062
96237	-2098
58637	-736
268837	-2072
274637	408
151637	540
219837	-1712
165437	-172
77237	-1166
286637	-607
122437	-1706
171437	-2196
225837	-428
271637	3098
47637	-894
298237	304
280437	4284
131637	-3616
115637	11037
198837	2448
127837	-812
71237	562
69037	-205
201437	-2668
41037	173
153037	-1895
107437	-1741
36637	-996
175437	-848
141637	-985
123237	502
298037	-7547
115437	-5723
107837	169
140637	-2181
57437	-1761
24037	487
120237	-140
62837	-367
278237	-1462
135837	-2224
279437	924
110837	-8
145037	-124
96837	645
78637	-748
91037	176
190637	-743
26037	-1797
241837	1973
190837	258
283437	-66
124037	-2698
26837	-20
130637	753
288637	-506
283237	-343
111637	685
285637	-195
288037	3327
141837	750
61637	-1845
163837	630
124237	955
287037	-2415
29037	-1685
98037	-3011
288437	588
289237	-362
80837	-467
291637	-654
292037	-399
153837	-1019
292437	680
222837	-1980
265637	-1900
71837	689
257437	-8410
294437	-24181
191037	-60
91237	-473
271037	-3506
253437	-3069
295237	-2223
296037	-8990
60437	6347
298637	224
108437	-1958
65837	-1197
136237	2182
173637	-3638
195637	2112
186837	-546
237237	-1667
134237	-1874
118037	-2418
146237	107
157037	-436
248837	-1460
83837	-1980
136637	-863
197637	-791
100437	-456
196037	-722
92037	-502
160837	-718
159637	365
99237	-1998
160037	642
94437	257
114637	-1930
227037	-3669
96637	-31418
169637	-1411
93037	419
162037	3360
148837	-2359
52237	-146
275237	-322
238237	-762
179237	-164
244237	1942
142237	-1777
173037	389
188637	-632
111037	151
86637	-961
213437	620
162637	-4486
186037	1885
170837	-1952
95437	3334
252037	-508
77637	-2331
104637	-490
235837	-105
80237	-175
72237	-6631
167437	-1366
161637	-206
171837	-1427
93637	-414
138637	-122
112237	435
111837	-557
220037	-1324
196637	2920
195437	-1199
196437	-593
136037	-2810
211437	14
135637	1268
160437	-889
62037	-1423
154837	-5095
63437	-448
225037	358
155437	-1357
237437	-1005
188037	7
119837	-571
78237	927
187637	-645
95837	-740
294037	627
159437	-190
228637	-383
38	-352
213638	913
121638	-4201
68038	-437
3238	6655
59038	10815
278438	2770
60638	-8436
67238	90896
263638	3499
247438	-811
142038	804
5038	-2661
131438	-1212
158638	-8741
56238	2677
191638	-1790
216638	6113
1838	-2659
294838	184
229038	-804
199838	-810
168038	4004
287838	891
5438	364
10038	145
18638	295
22838	-3480
34238	842
37038	1227
37438	-3201
66838	1100
92438	2505
93838	-2369
96838	-837
100238	-2420
101638	2030
105038	-12342
106238	27480
132038	316
174238	13996
210438	-2154
227038	-1051
142838	-1277
148838	-978
214638	498
257838	-2205
258238	-5907
259038	5145
259438	592
263438	-823
264038	-1538
838	-2504
11638	-492
11838	3217
19038	-1255
24238	1244
28438	-814
43438	-1579
51038	-3639
118238	-249
129238	-2152
228438	-329
250638	3173
18438	-1169
44838	-606
129438	-1922
131238	654
142438	-203
158238	-949
162638	-1685
164238	-49
208838	-2692
244438	-848
249638	473
262438	238
79638	-600
172438	-3832
207238	104
209838	-1059
292638	-964
262838	-1916
234438	-496
9038	583
133238	-981
154038	-1785
276438	1688
277038	-2652
211638	-1050
162438	452
200038	-2024
70638	11264
79438	1465
113038	336
280838	-1052
226038	-924
156038	749
22638	-373
76238	2278
151238	4617
143038	53
167838	-1934
43238	1857
55838	-3310
14038	-827
20238	-90
40038	68181
250838	-579
29838	-80
128638	-910
137438	4488
72638	1223
200238	-395
294438	-1588
281438	-1445
66638	-1372
144638	-8611
88638	-6668
129838	2526
43038	4466
132438	3946
84438	-86
126438	-14584
100638	444
195238	-942
224638	-1275
169838	-378
200438	188
100438	1615
208638	-3026
438	-3080
69638	-1462
125838	-1526
73238	-161
241638	-1484
185838	3983
7438	-2575
30638	715
116638	-1559
190238	-758
220438	-1836
69438	3023
267638	317
179238	-2408
204038	2120
119438	882
118838	2414
125638	-2312
43838	7560
177838	1256
192438	-945
6038	5813
188038	-364
130438	-754
264638	-1450
181438	4767
4438	269
127638	4024
225438	1803
86238	-806
159838	-2256
143838	-1300
115438	9124
245638	-1068
59238	-2320
200838	2151
56838	-381
52638	-906
68238	50
117838	-1652
214838	757
189638	-1682
23638	96
233038	94
86038	1945
17038	-6959
263838	-810
179038	227
11038	784
125038	1472
104838	-1445
199238	134
41638	9180
171038	-1541
201438	2398
46638	1268
266038	496
223238	1369
218838	310
12438	-191
177438	-426
87238	5589
16238	690
291638	-84
16438	513
120838	-528
222038	581
14238	-385
231238	641
224238	507
64638	9117
85038	-1689
235438	-938
201638	-2033
180838	373
145438	219
121038	-272
152238	-1176
295438	921
124438	-215
204438	-3379
20038	-2316
146638	-866
118638	-4127
102238	-378
210838	741
113238	-307
96638	-35785
41838	1604
225238	11111
253438	7190
270638	-65
31038	-1423
186838	-1124
194838	195
286038	-305
63038	4311
1038	-656
136038	-42
53038	812
273038	-470
12038	-2012
87838	-177
155638	458
187238	348
222238	287
198438	521
55038	-360
235038	-762
217638	-484
67038	-700
202238	-914
146438	-823
282638	1155
151438	711
285838	383
184438	1554
33838	-5531
44638	34
214438	2295
1238	-813
222638	-462
32638	-2367
74838	161
195838	-3296
236038	43
139838	1854
111238	1953
132238	-86
101038	-2614
60038	-4733
22238	76
217038	-5884
183638	3336
121438	-536
202838	3231
166238	-32
161438	-190
211838	-1849
286238	-427
191238	-2967
19438	-962
21638	-918
3038	-4070
245438	3509
203038	2342
21238	1079
120238	-1057
80038	277
249438	-1748
16038	-851
203238	-513
30038	-36
131838	142
201838	241
203438	-1475
7638	3452
32438	408
95838	2121
107438	-15793
266838	1796
1438	-3953
255438	1273
138238	1066
2438	1204
69838	-467
33238	3720
82638	-849
111638	-2085
57038	-923
229238	2142
203638	745
38038	4223
253238	-1649
115638	13110
258038	-3944
235638	-194
245838	-673
67638	876
119238	726
175038	4594
73638	-917
227438	-631
190438	1811
4638	-2293
39038	-30
27438	2798
65638	-3845
31238	-580
268638	-434
15238	6234
70038	-678
16638	1787
195038	-1735
81038	2
62438	1029
77438	379
108638	-45516
215238	2167
221238	-701
203838	420
151638	-588
108838	-635
198638	3684
172638	-952
190038	-60
296038	-444
221638	368
237638	2244
1638	-2652
61838	775
289438	-1720
112838	2398
80638	6111
295638	-469
96438	-5786
240438	-1032
163638	-743
263238	3595
103038	564
27638	287
119638	1761
208238	-2319
209238	-979
258438	-385
217838	17
204638	810
56038	-80
51238	-5834
250038	-1809
287038	2628
61438	-582
192038	-1223
141038	-173
71638	-2907
139438	330
264838	1171
23238	-13
98238	-1071
237038	-38
106038	-1148
260038	915
113438	-13185
207838	2228
87638	-139
5638	113
168638	4370
167438	1343
182638	-7847
282438	-819
284438	1077
69238	2569
2838	9546
183238	-2077
131038	216
155838	-2641
114838	27
104438	-244
298038	-3945
97438	-11412
205238	1244
29038	1593
51638	8244
37838	-755
270438	-318
231038	-5714
117638	36521
255838	-874
205438	3512
59838	-3417
54638	-787
47438	-505
150638	-12864
68438	-220
81838	1536
88238	-2293
256038	-716
273838	-1523
283238	905
82838	113
287238	-4587
126638	-981
133038	-4362
160238	-3329
144438	-1661
79838	1676
132838	-1002
35638	-258
285438	-1886
205638	-2721
58838	1450
278038	-1487
41438	3545
25838	-991
95038	-2603
169638	-1212
232038	-2314
246838	-6
17238	-2987
148438	-1449
116838	-2037
34038	-1842
179438	-830
197438	-1339
158038	64
103638	822
52238	-995
163038	1656
206038	-6638
2038	2630
45238	-350
130838	-21484
268838	-2074
148238	664
280638	1239
31438	2273
281638	-2666
134038	4742
177238	384
8838	86
34438	-5372
241238	-479
206438	-2638
38838	618
2238	1593
167238	-268
206638	-253
61238	-1268
206838	1009
186638	-1874
61638	-804
133438	-431
296238	-229
207038	-2946
228838	1244
127238	5693
176438	2302
170838	986
193638	-2191
175838	1049
3438	-22803
52038	1259
179838	4513
207438	-329
45638	2068
260238	-2455
180038	193
275838	-358
57838	1608
198838	-1174
28638	-982
103838	9882
279038	-1846
161838	109
3638	844
74438	-1583
218238	-1136
274638	-1100
112438	7915
230238	-147
7838	-1138
249838	-753
135238	-714
208038	-1534
2638	-387
29438	832
50638	-1295
213438	1032
24438	-3294
83638	-592
244638	371
51438	6919
89038	266
89238	-494
178038	10906
57438	86
85438	-702
78238	-1411
290238	3267
89838	-2651
243038	-246
72438	-2518
57238	186
196638	3670
7038	-2712
238038	2406
276638	-440
186238	11
18838	-410
75838	-884
114238	-2247
48838	81
143238	-11
232838	2352
98838	-2201
192238	-877
66038	-258
44038	-4507
187638	5476
209038	-3084
35038	520
229838	-1524
137638	-114
248438	4329
48438	-1031
163838	2691
23838	-2382
244238	141
209638	-489
280038	458
4238	2187
142238	2320
210038	-970
182238	-1389
4838	1382
132638	-649
92838	-5172
65238	116
47038	1053
238238	1618
98438	-419
190638	-152
150438	-5085
46838	-178
175638	-46
259838	-612
76438	-2538
128438	-4002
83838	-753
118438	-700
133838	-2668
261238	1665
210638	-336
30838	3593
278838	1452
189438	-1571
254238	2254
70238	-563
21438	2366
227838	263
33438	141
211438	-669
196438	600
183038	-2556
276838	-1575
9238	1128
88838	1849
221038	-1374
122438	-4161
10438	-542
16838	-4108
212038	559
25638	-4158
279838	-582
90038	-1110
258638	-4023
28238	1757
212238	-501
194038	-2038
